,rouge1_with_stemming,rouge2_with_stemming,rougeL_with_stemming,rougeLsum_with_stemming,rouge1_without_stemming,rouge2_without_stemming,rougeL_without_stemming,rougeLsum_without_stemming,bert_score_precision,bert_score_recall,bert_score_f1,en_prob,es_prob,ru_prob,gu_prob,tr_prob,gen_len
es_XX_en_XX_mono_adv_kldivloss_tuned_new,34.0975,10.9601,27.2139,27.2187,32.4981,10.4901,26.1232,26.1289,76.8445,76.0181,76.3738,99.3626,0.6292,0.0016,0.0045,0.0021,28.9016
es_XX_en_XX_mono_adv_nll,33.4053,10.5042,26.6905,26.6943,31.8059,10.0457,25.6039,25.604,76.5892,75.8071,76.1413,98.4628,1.5111,0.0062,0.0045,0.0154,28.5659
es_XX_en_XX_mono_adv_nll_200000,32.6132,10.1958,25.9583,25.9616,31.0749,9.781,24.9167,24.9182,76.0358,75.7826,75.8515,96.0977,3.8661,0.0169,0.0047,0.0146,30.2075
es_XX_en_XX_mono_adv_nll_50000,33.2641,10.4192,26.5303,26.5313,31.6769,9.965,25.4585,25.4561,76.4424,75.72,76.023,98.6434,1.3327,0.0106,0.0046,0.0087,29.0522
es_XX_en_XX_mono_adv_nll_tuned,26.8841,8.0164,21.4894,21.4825,25.5129,7.6442,20.5452,20.5364,74.0179,74.6811,74.2815,78.8793,21.1114,0.0028,0.0002,0.0063,34.7576
es_XX_en_XX_mono_adv_nll_tuned_50000,29.4191,8.8928,23.5437,23.5374,27.9824,8.5105,22.5545,22.5474,75.0207,75.0079,74.9519,86.4747,13.4918,0.0154,0.0045,0.0135,32.0744
es_XX_en_XX_mono_en,21.3153,5.6953,18.0106,17.9972,20.1753,5.4649,17.165,17.1515,73.8554,71.9483,72.8352,57.3911,42.5655,0.0192,0.0004,0.0238,19.6661
es_XX_en_XX_mono_en_10,32.9486,10.2139,26.1197,26.1155,31.3427,9.7788,25.0316,25.028,76.5201,75.7408,76.0736,99.5562,0.4314,0.0053,0.0001,0.007,28.6336
es_XX_en_XX_mono_en_100,33.9098,10.8967,26.9225,26.9246,32.2474,10.4133,25.7753,25.7758,76.8383,76.2203,76.4691,99.7144,0.27,0.0066,0.0001,0.0088,28.8564
es_XX_en_XX_mono_en_1000,35.0308,11.7011,27.942,27.9366,33.2987,11.1678,26.7567,26.7509,77.4928,76.5809,76.9748,99.8138,0.171,0.0017,0.0045,0.0089,28.1282
es_XX_en_XX_mono_en_10000,36.9236,13.3277,29.7581,29.7581,35.1269,12.7317,28.4763,28.4786,78.4027,76.9619,77.6147,99.7887,0.1945,0.0083,0.0002,0.0083,26.9384
es_XX_ru_RU_supervised,21.0419,6.1531,18.0109,18.0026,21.0394,6.1524,18.0097,18.002,76.4812,74.0105,75.1662,0.0,0.0,100.0,0.0,0.0,19.6103
es_XX_ru_RU_mono,0.5768,0.1075,0.551,0.5217,0.5731,0.1072,0.5471,0.518,63.7634,65.5629,64.6218,0.0,100.0,0.0,0.0,0.0,65.0659
es_XX_ru_RU_mono_10,16.0314,3.9291,13.6938,13.667,16.0285,3.9291,13.6915,13.6659,74.0544,72.016,72.9678,0.0,0.0114,99.9886,0.0,0.0,20.3745
es_XX_ru_RU_mono_100,17.9797,4.4733,15.0307,15.0102,17.9776,4.4729,15.0295,15.0082,74.2247,73.2843,73.7012,0.0,0.0,100.0,0.0,0.0,23.745
es_XX_ru_RU_mono_1000,19.0633,4.9748,15.9648,15.9358,19.061,4.9739,15.9632,15.9346,74.6658,73.658,74.105,0.0,0.0,100.0,0.0,0.0,23.3832
es_XX_ru_RU_mono_10000,20.5273,5.9,17.3906,17.377,20.5249,5.8995,17.39,17.3756,75.6572,74.0972,74.8124,0.0,0.0,100.0,0.0,0.0,21.9628
es_XX_ru_RU_mono_adv_kldivloss,17.2684,4.3024,14.4995,14.4903,17.2654,4.3014,14.4978,14.4886,73.5618,72.7238,73.0867,0.0,0.0114,99.9886,0.0,0.0,23.7603
es_XX_ru_RU_mono_adv_kldivloss_new,17.1463,4.2183,14.3814,14.375,17.1385,4.215,14.3775,14.3712,73.5614,72.7247,73.0872,0.0,0.0,100.0,0.0,0.0,23.886
es_XX_ru_RU_mono_adv_kldivloss_tuned,17.3269,4.2649,14.282,14.2667,17.3217,4.2634,14.2803,14.2648,72.8451,72.9058,72.8234,0.0114,0.0458,99.9428,0.0,0.0,27.7864
es_XX_ru_RU_mono_adv_kldivloss_tuned_new,17.3252,4.2648,14.2817,14.2664,17.3205,4.2638,14.2803,14.265,72.8455,72.9064,72.8238,0.0114,0.0458,99.9428,0.0,0.0,27.7899
es_XX_ru_RU_mono_adv_nll,16.8762,4.0804,14.0545,14.0337,16.8732,4.0797,14.0536,14.0332,72.7662,72.4009,72.5303,0.0,2.3584,97.6416,0.0,0.0,26.5462
es_XX_ru_RU_mono_adv_nll_200000,15.7034,3.7109,13.0728,13.0512,15.7,3.7105,13.0722,13.0504,72.1031,72.1663,72.0851,0.0458,5.6082,94.346,0.0,0.0,28.2025
es_XX_ru_RU_mono_adv_nll_50000,16.2298,3.9641,13.5292,13.4991,16.2254,3.9629,13.527,13.4972,72.4776,72.1341,72.2507,0.0114,3.2985,96.6901,0.0,0.0,26.941
es_XX_ru_RU_mono_adv_nll_tuned,11.2535,2.6334,9.4048,9.3729,11.2495,2.6327,9.403,9.3712,69.7518,70.1944,69.9247,0.0,32.3037,67.6963,0.0,0.0,38.0132
es_XX_ru_RU_mono_adv_nll_tuned_50000,12.9128,3.0582,10.9146,10.8837,12.9077,3.0564,10.9102,10.8799,70.9997,70.7718,70.8357,0.0114,17.9942,81.9944,0.0,0.0,30.5417
es_XX_ru_RU_mono_en,0.6427,0.1135,0.6031,0.5752,0.6297,0.1123,0.594,0.5663,60.8614,62.6074,61.6882,75.4546,24.534,0.0114,0.0,0.0,57.5227
es_XX_ru_RU_mono_en_10,9.8899,1.4681,8.5759,8.5521,9.8836,1.4675,8.57,8.5463,71.7878,68.5501,70.0786,1.4044,0.4536,98.1377,0.0003,0.004,15.9714
es_XX_ru_RU_mono_en_100,14.7946,2.6811,12.1581,12.1396,14.7928,2.681,12.1568,12.1379,73.2413,72.2426,72.6932,0.0,0.0,100.0,0.0,0.0,23.9215
es_XX_ru_RU_mono_en_1000,17.0058,3.768,14.1229,14.0867,17.0041,3.767,14.1219,14.0854,74.2319,72.8953,73.5055,0.0,0.0,100.0,0.0,0.0,22.5889
es_XX_ru_RU_mono_en_10000,19.1731,5.0871,16.177,16.1585,19.1697,5.0852,16.1747,16.1564,75.5197,73.5434,74.4637,0.0,0.0,100.0,0.0,0.0,20.918
es_en_translated,36.3903,13.3873,29.7236,29.7185,34.5879,12.7671,28.4286,28.4196,78.7329,76.6652,77.6223,99.685,0.2752,0.0187,0.0049,0.0162,24.5874
es_en_translated_nllb,37.9056,14.4634,31.1399,31.1375,35.9962,13.7628,29.7623,29.7602,79.3663,77.0797,78.1431,99.6716,0.2982,0.0128,0.0049,0.0123,23.8713
es_ru_translated,16.1245,3.4797,13.873,13.8474,16.1205,3.4786,13.8712,13.8457,74.4561,72.3628,73.3423,0.0,0.0,100.0,0.0,0.0,20.0259
es_ru_translated_nllb,16.6732,3.663,14.4084,14.383,16.6705,3.6625,14.4068,14.3816,75.0106,72.657,73.7646,0.0,0.0,100.0,0.0,0.0,19.4945
ru_Benchmark,32.91,11.83,27.69,,,,,,,,,,,,,,
ru_RU_en_XX_supervised,36.0242,13.1629,29.427,29.4369,34.192,12.5393,28.1011,28.1059,78.5533,76.5144,77.4582,99.6605,0.2775,0.0247,0.0198,0.0176,23.6002
ru_RU_en_XX_mono,0.7035,0.1268,0.6633,0.6371,0.6867,0.1258,0.6492,0.6225,60.6152,66.2813,63.2906,0.0,0.0,100.0,0.0,0.0,46.6143
ru_RU_en_XX_mono_10,31.0168,9.4589,25.1551,25.1542,29.4557,9.049,24.0656,24.0668,77.138,75.014,76.0052,99.7432,0.2157,0.025,0.0003,0.0157,23.9995
ru_RU_en_XX_mono_100,32.6558,10.1958,26.1894,26.1842,30.9776,9.7268,25.0109,25.0046,77.0206,75.7662,76.3325,99.7564,0.1706,0.0695,0.0004,0.0031,26.2064
ru_RU_en_XX_mono_1000,33.6599,10.9342,27.0519,27.048,31.9182,10.4348,25.8198,25.8151,77.3422,76.1459,76.6802,99.7513,0.1903,0.0317,0.011,0.0156,26.4873
ru_RU_en_XX_mono_10000,35.311,12.372,28.7559,28.7456,33.5015,11.8119,27.4569,27.4441,78.225,76.4567,77.2715,99.6954,0.2229,0.0346,0.0107,0.0365,24.7172
ru_RU_en_XX_mono_adv_kldivloss,31.8175,9.9371,25.4241,25.4267,30.2739,9.5269,24.3609,24.3639,76.221,75.3519,75.7205,99.8503,0.1342,0.0054,0.0003,0.0098,27.5118
ru_RU_en_XX_mono_adv_kldivloss_new,31.8138,9.9315,25.4187,25.4233,30.2732,9.5211,24.3553,24.3584,76.2221,75.3484,75.7192,99.8579,0.1267,0.0054,0.0003,0.0098,27.5012
ru_RU_en_XX_mono_adv_kldivloss_tuned,32.232,10.1536,25.6494,25.6418,30.6657,9.7303,24.5894,24.5794,76.1105,75.5457,75.7646,99.8259,0.1493,0.0234,0.0002,0.0012,29.3349
ru_RU_en_XX_mono_adv_kldivloss_tuned_new,32.232,10.1536,25.6494,25.6418,30.6657,9.7303,24.5894,24.5794,76.1105,75.5457,75.7646,99.8259,0.1493,0.0234,0.0002,0.0012,29.3349
ru_RU_en_XX_mono_adv_nll,31.8924,9.9224,25.2862,25.2804,30.3122,9.4943,24.2338,24.2313,75.9536,75.4867,75.657,99.6043,0.1429,0.2237,0.0011,0.0279,29.2179
ru_RU_en_XX_mono_adv_nll_200000,31.236,9.5412,24.6901,24.6807,29.7081,9.1342,23.6632,23.6497,75.4979,75.3517,75.3623,98.5715,0.1603,1.2569,0.0003,0.011,29.704
ru_RU_en_XX_mono_adv_nll_50000,31.4504,9.7227,24.9442,24.9272,29.9196,9.3043,23.9011,23.8804,75.7225,75.2131,75.4029,98.7933,0.1556,1.0314,0.0003,0.0194,29.3034
ru_RU_en_XX_mono_adv_nll_tuned,31.2789,9.4937,24.6254,24.619,29.7299,9.071,23.5906,23.5872,75.2356,75.3313,75.2204,98.6189,0.1603,1.2084,0.0002,0.0121,30.7418
ru_RU_en_XX_mono_adv_nll_tuned_50000,29.1076,8.7052,22.9918,22.9787,27.6464,8.3237,21.9892,21.975,74.5371,74.6367,74.5162,92.1691,0.1636,7.6393,0.0002,0.0277,30.8771
ru_RU_en_XX_mono_en,20.6393,5.917,17.4055,17.4115,19.666,5.6812,16.6886,16.6867,71.7614,70.6352,71.1211,46.9181,0.4229,52.5969,0.001,0.0611,16.9733
ru_RU_en_XX_mono_en_10,30.8492,9.318,24.7753,24.7828,29.3147,8.9211,23.7172,23.7168,76.5873,75.1513,75.8016,99.8386,0.1461,0.007,0.001,0.0072,25.6131
ru_RU_en_XX_mono_en_100,32.0325,9.9643,25.5868,25.5836,30.4455,9.524,24.4785,24.4753,76.6072,75.6282,76.0546,99.813,0.1607,0.0223,0.0013,0.0026,26.66
ru_RU_en_XX_mono_en_1000,33.0974,10.6943,26.4205,26.4184,31.4417,10.2268,25.2627,25.2641,76.9503,75.9844,76.4039,99.7845,0.1774,0.0204,0.0001,0.0176,27.1537
ru_RU_en_XX_mono_en_10000,34.777,12.1256,28.1845,28.183,33.0352,11.5927,26.9457,26.9405,77.9816,76.3303,77.0865,99.73,0.2195,0.0318,0.0041,0.0147,24.85
ru_en_translated,34.4771,12.0525,28.4152,28.4199,32.6525,11.457,27.0617,27.0606,78.6423,76.13,77.3035,99.6673,0.2867,0.0221,0.0005,0.0234,21.9327
ru_en_translated_nllb,34.6436,12.1984,28.4743,28.4637,32.8663,11.6049,27.1824,27.1663,78.6323,76.1092,77.2878,99.7056,0.2816,0.0077,0.0004,0.0047,22.2337
tr_Benchmark,33.68,12.74,27.62,,,,,,,,,,,,,,
tr_TR_en_XX_supervised,41.5345,18.1693,34.5302,34.5417,39.9485,17.5384,33.3877,33.4012,79.8214,77.999,78.8374,99.4486,0.2706,0.1143,0.1127,0.0538,25.1812
tr_TR_en_XX_mono,5.0304,1.0887,4.5603,4.5325,4.8045,1.0634,4.3716,4.337,61.0697,64.8822,62.8622,1.6276,0.0997,0.3645,0.0018,97.9064,32.883
tr_TR_en_XX_mono_10,35.0187,12.0727,28.088,28.0342,33.8699,11.6655,27.296,27.2538,76.917,76.1444,76.4728,99.7204,0.1524,0.1235,0.001,0.0027,27.6135
tr_TR_en_XX_mono_100,36.4894,13.1607,29.6478,29.6422,35.1517,12.7244,28.7132,28.6888,77.929,76.6241,77.2115,99.8131,0.0598,0.1055,0.0021,0.0196,26.0401
tr_TR_en_XX_mono_1000,39.0575,15.4964,32.0691,32.0762,37.5406,15.0302,31.036,31.0428,79.0315,77.4396,78.168,99.5906,0.0614,0.2184,0.1187,0.0108,25.9369
tr_TR_en_XX_mono_adv_kldivloss,32.3681,11.2623,26.271,26.2699,31.1332,10.925,25.4091,25.4027,76.3629,74.8789,75.5434,99.7569,0.1669,0.0028,0.0001,0.0733,24.9346
tr_TR_en_XX_mono_adv_kldivloss_new,32.418,11.0393,26.1887,26.176,31.1594,10.7095,25.3562,25.3376,76.3747,74.869,75.5443,99.7643,0.1669,0.0028,0.0001,0.0658,25.1881
tr_TR_en_XX_mono_adv_kldivloss_tuned,32.6009,11.0235,26.5941,26.6267,31.289,10.6493,25.7013,25.7403,76.1341,74.943,75.4659,99.827,0.1474,0.0097,0.0004,0.0154,26.5459
tr_TR_en_XX_mono_adv_kldivloss_tuned_new,32.6009,11.0235,26.5941,26.6267,31.289,10.6493,25.7013,25.7403,76.1341,74.943,75.4659,99.827,0.1474,0.0097,0.0004,0.0154,26.5459
tr_TR_en_XX_mono_adv_nll,32.0143,10.7144,26.0711,26.0555,30.8389,10.3687,25.2809,25.2639,75.9444,74.619,75.2096,98.9072,0.5284,0.1138,0.0006,0.45,24.8177
tr_TR_en_XX_mono_adv_nll_200000,31.5417,10.2548,25.5833,25.5669,30.2138,9.8698,24.7496,24.7288,75.5025,74.6206,74.9929,98.9106,0.4332,0.0001,0.0,0.6561,24.883
tr_TR_en_XX_mono_adv_nll_50000,31.076,10.223,25.3573,25.3505,29.8718,9.9054,24.5681,24.5748,75.3037,74.1706,74.6629,95.4289,1.2395,0.0,0.0,3.3316,24.4862
tr_TR_en_XX_mono_adv_nll_tuned,28.8271,9.1313,23.5049,23.5058,27.6941,8.8284,22.7392,22.7546,74.2126,73.509,73.7864,91.98,2.7081,0.3467,0.0019,4.9633,24.7741
tr_TR_en_XX_mono_adv_nll_tuned_50000,30.0284,9.4196,24.3721,24.3946,28.933,9.1524,23.6112,23.6324,74.7039,73.8039,74.1841,92.2412,0.8776,0.2384,0.0012,6.6415,25.0356
tr_TR_en_XX_mono_en,15.8725,4.9111,13.6806,13.6481,15.1965,4.7541,13.125,13.0876,68.2308,67.7782,67.9306,38.5366,0.8669,0.1529,0.0024,60.4412,17.5803
tr_TR_en_XX_mono_en_10,34.4286,11.621,27.4756,27.4323,33.1208,11.2672,26.5919,26.5366,76.3583,76.157,76.203,99.9018,0.0842,0.0097,0.0004,0.0039,28.7122
tr_TR_en_XX_mono_en_100,35.8988,12.8429,29.2014,29.1649,34.5921,12.4792,28.2357,28.203,77.3921,76.7193,76.9979,99.8657,0.0202,0.1055,0.0027,0.0059,27.5264
tr_TR_en_XX_mono_en_1000,38.6755,15.0481,31.5183,31.5028,37.2149,14.5721,30.4913,30.4686,78.5148,77.4314,77.9083,99.5556,0.1966,0.0752,0.1117,0.0608,26.9427
