,rouge1_with_stemming,rouge2_with_stemming,rougeL_with_stemming,rougeLsum_with_stemming,rouge1_without_stemming,rouge2_without_stemming,rougeL_without_stemming,rougeLsum_without_stemming,bert_score_precision,bert_score_recall,bert_score_f1,en_prob,es_prob,ru_prob,gu_prob,tr_prob,gen_len
en_Benchmark,37.601,15.1536,29.8817,,,,,,,,,,,,,,
en_XX,39.4734,16.321,31.4565,31.4118,37.8518,15.8342,30.5407,30.4888,79.4842,77.2038,78.2893,99.9823,0.0177,0.0,0.0,0.0,17.3271
en_XX_supervised,39.9754,16.7671,31.7973,31.7549,38.3712,16.2696,30.8822,30.8355,79.4307,77.4976,78.4153,99.9913,0.0087,0.0,0.0,0.0,17.9151
en_XX_multiEnEsRu,38.5744,15.5574,30.6507,30.6095,36.9327,15.0771,29.6992,29.6523,79.4676,76.8432,78.0959,99.9951,0.0049,0.0,0.0,0.0,16.8694
es_Benchmark,31.5071,11.8767,24.0746,,,,,,,,,,,,,,
es_XX_supervised,34.2044,13.0046,26.0711,26.0641,32.7069,12.6284,25.2631,25.2559,75.5087,72.6378,73.9891,0.021,99.979,0.0,0.0,0.0,20.079
es_XX_multiEnEsRu,34.2441,13.0272,26.0307,26.0263,32.6936,12.6018,25.2039,25.1991,75.5685,72.5593,73.9732,0.021,99.9627,0.0,0.0,0.0163,19.8912
es_XX_tuned_10,29.0317,8.2265,21.251,21.2483,27.5807,7.885,20.5058,20.5028,72.6376,70.802,71.6583,0.084,99.916,0.0,0.0,0.0,22.8216
es_XX_tuned_100,30.5212,9.3665,22.5456,22.5412,28.9789,9.0208,21.7602,21.7555,73.5241,71.3858,72.3858,0.1049,99.8951,0.0,0.0,0.0,21.3336
es_XX_tuned_1000,31.8244,10.5199,23.4555,23.4494,30.2888,10.1671,22.6651,22.6587,74.0449,71.8688,72.88,0.084,99.916,0.0,0.0,0.0,21.5408
es_XX_tuned_10000,33.1677,11.7127,24.7163,24.71,31.6606,11.3231,23.921,23.9144,74.5367,72.2345,73.3033,0.0841,99.8996,0.0,0.0,0.0163,21.5792
es_XX_zero,29.7353,8.6183,21.8137,21.8114,28.2939,8.2771,21.0831,21.0806,73.364,70.6728,71.9441,0.5363,99.4637,0.0,0.0,0.0,20.3933
es_translated,23.0719,4.5159,16.84,16.8363,21.951,4.28,16.2692,16.2654,68.444,67.7473,68.0544,0.0,100.0,0.0,0.0,0.0,27.2048
gu_Benchmark,21.9619,7.7417,19.86,,,,,,,,,,,,,,
gu_IN_supervised,22.2911,8.0401,19.9971,19.9907,22.2911,8.0401,19.9971,19.9907,75.1071,73.4182,74.2057,0.0,0.0,0.0,100.0,0.0,16.4991
gu_IN_multiEnEsRu,19.1001,6.0797,17.2196,17.1695,19.1001,6.0797,17.2196,17.1695,74.2703,71.0425,72.5609,0.0,0.0,0.0,100.0,0.0,13.309
gu_IN_tuned_10,19.0272,5.41,17.0351,17.0258,19.0272,5.41,17.0351,17.0258,73.9658,71.2337,72.5302,0.0,0.0,0.0,100.0,0.0,15.1364
gu_IN_tuned_100,19.6326,5.765,17.4769,17.5005,19.6326,5.765,17.4769,17.5005,74.2013,72.1728,73.1259,0.0,0.0,0.0,100.0,0.0,16.3451
gu_IN_tuned_1000,20.2983,6.4743,18.0807,18.083,20.2983,6.4743,18.0807,18.083,74.06,72.5997,73.2747,0.0,0.0,0.0,100.0,0.0,17.0405
gu_IN_zero,12.4279,3.3916,11.1138,11.0504,12.4279,3.3916,11.1138,11.0504,69.0836,68.24,68.6022,0.1181,0.058,0.0,99.8239,0.0,17.0431
gu_translated,2.5829,0.3144,2.4259,2.4288,2.5829,0.3144,2.4259,2.4288,64.5358,64.2817,64.3653,2.6405,0.0004,2.4583,94.6294,0.2714,17.0062
ru_Benchmark,32.2164,13.6386,26.1689,,,,,,,,,,,,,,
ru_RU_supervised,35.3035,15.2787,28.4235,28.4145,27.7749,12.1467,23.5169,23.5039,76.7688,73.5346,75.0569,0.0,0.0,100.0,0.0,0.0,17.8771
ru_RU_multiEnEsRu,34.255,14.5319,27.6136,27.6058,26.8608,11.4705,22.7413,22.7295,76.3318,73.2096,74.678,0.0,0.0,100.0,0.0,0.0,17.9381
ru_RU_tuned_10,29.657,10.5763,23.4963,23.4906,22.4899,7.994,18.8469,18.838,74.8395,71.5298,73.0945,0.0,0.0,100.0,0.0,0.0,16.992
ru_RU_tuned_100,30.6486,11.4123,24.0252,24.0179,23.4797,8.6677,19.3876,19.3765,74.5894,72.1577,73.3003,0.0,0.0,100.0,0.0,0.0,18.9834
ru_RU_tuned_1000,30.9667,11.6751,24.3111,24.3036,23.8467,8.9749,19.7584,19.7473,74.211,72.5524,73.3173,0.0,0.0,100.0,0.0,0.0,20.7725
ru_RU_tuned_10000,31.3312,12.1299,24.3657,24.3566,24.4128,9.4078,19.987,19.9748,73.5691,72.9931,73.224,0.0,0.0,100.0,0.0,0.0,23.1016
ru_RU_zero,28.8161,10.1953,22.7975,22.7933,21.7804,7.6937,18.2125,18.2065,74.7765,70.7585,72.6571,0.0386,0.0,99.9614,0.0,0.0,15.0535
ru_translated,26.4879,8.3912,21.2928,21.2903,19.4755,6.2021,16.6391,16.6343,74.68,70.4021,72.4267,0.1543,0.0,99.8457,0.0,0.0,15.1599
