,rouge1_with_stemming,rouge2_with_stemming,rougeL_with_stemming,rougeLsum_with_stemming,rouge1_without_stemming,rouge2_without_stemming,rougeL_without_stemming,rougeLsum_without_stemming,bert_score_precision,bert_score_recall,bert_score_f1,en_prob,es_prob,ru_prob,gu_prob,tr_prob,gen_len
ru_RU_en_XX_mono_adv_kldivloss,31.8812,9.7872,25.1234,25.1184,30.344,9.3456,24.0744,24.072,75.6088,75.4866,75.4865,99.8114,0.1017,0.0728,0.0001,0.0139,31.3852
ru_RU_en_XX_mono_adv_nll,29.9287,8.9895,23.7268,23.7278,28.4534,8.6246,22.7215,22.7242,75.1041,74.9248,74.9496,95.3283,2.5189,2.1305,0.0001,0.0222,31.1213
tr_Benchmark,33.68,12.74,27.62,,,,,,,,,,,,,,
tr_TR_en_XX_baseline,41.1351,17.3151,33.9593,33.9643,39.5631,16.8037,32.9254,32.9297,79.7403,77.9818,78.7936,99.6258,0.2502,0.1181,0.0009,0.0049,25.6479
tr_TR_en_XX_mono,4.3467,0.8389,3.9629,3.9114,4.129,0.8334,3.7757,3.7141,61.1583,64.4959,62.7325,1.1093,0.1289,0.2229,0.0,98.5388,29.4415
tr_TR_en_XX_mono_10,34.7071,11.9141,27.8334,27.8141,33.2962,11.4724,26.9451,26.9048,76.8341,76.0486,76.3821,99.4915,0.2658,0.2145,0.0023,0.0258,27.9713
tr_TR_en_XX_mono_100,36.0364,12.5038,29.0046,28.9808,34.6683,12.0301,28.0877,28.0613,77.6429,76.4431,76.9782,99.3494,0.2388,0.32,0.0044,0.0876,26.4874
tr_TR_en_XX_mono_1000,38.3464,15.0031,31.3331,31.3645,36.9026,14.4945,30.4005,30.4006,78.8635,77.0922,77.9095,99.3524,0.2963,0.2152,0.1136,0.0225,25.1674
tr_TR_en_XX_mono_adv_kldivloss,32.6469,10.3022,26.185,26.1569,31.3188,9.9695,25.3152,25.2887,75.5622,75.0194,75.2217,99.5598,0.2819,0.0,0.0,0.1583,27.8452
tr_TR_en_XX_mono_adv_nll,31.9134,10.4484,25.8526,25.8294,30.6646,10.0481,25.0349,25.0155,75.6839,74.5693,75.0571,98.5596,0.3372,0.1107,0.0022,0.9903,25.6342
tr_TR_tr_TR_baseline,29.9756,11.8443,25.7618,25.7821,29.9086,11.817,25.7034,25.7285,75.9805,75.1649,75.5045,0.0292,0.1942,0.0,0.0,99.7765,23.1422
tr_TR_tr_TR_mono,19.8273,5.9445,17.3448,17.3461,19.6872,5.9226,17.2243,17.2175,72.6621,69.5987,71.0075,1.3468,0.566,0.2287,0.0006,97.8579,17.4748
tr_TR_tr_TR_mono_10,25.8094,8.536,21.9133,21.8906,25.6585,8.52,21.8152,21.7947,74.883,73.3828,74.0572,0.0057,0.022,0.0,0.0,99.9723,21.2821
tr_TR_tr_TR_mono_100,27.5054,9.5109,23.2962,23.2827,27.4179,9.4887,23.2154,23.1961,75.1423,74.2261,74.6149,0.001,0.007,0.0,0.0,99.992,22.6227
tr_TR_tr_TR_mono_1000,29.653,11.5373,25.6214,25.6493,29.5784,11.5177,25.5362,25.5623,76.2561,74.6311,75.3647,0.0255,0.0973,0.0,0.0,99.8772,20.9518
tr_TR_tr_TR_mono_adv_kldivloss,3.8128,0.6011,3.4781,3.4455,3.6712,0.58,3.3582,3.3276,60.6431,62.2731,61.4028,74.4266,22.8211,2.7523,0.0,0.0,64.1938
tr_TR_tr_TR_mono_adv_nll,6.6319,1.2744,5.972,5.9304,6.4717,1.251,5.8303,5.7864,62.7693,63.7402,63.1823,28.5167,56.1284,0.0,0.0,15.3549,52.9931
